Wall time,Step,Value
1707135713.3201635,8192,118.50875091552734
1707135728.3271637,12288,116.65557861328125
1707135735.5721629,14336,132.25889587402344
1707135750.4351645,18432,141.56918334960938
1707135765.199164,22528,132.30563354492188
1707135772.331165,24576,136.38046264648438
1707135779.9001637,26624,145.08197021484375
1707135787.2176843,28672,166.2792205810547
1707135794.5742662,30720,175.17758178710938
1707135802.9121819,32768,168.87416076660156
1707135810.1631813,34816,173.46682739257812
1707135817.4261818,36864,171.2520751953125
1707135824.9101813,38912,185.3360595703125
1707135832.5251815,40960,212.6414031982422
1707135839.876181,43008,229.55764770507812
1707135854.4981816,47104,223.61415100097656
1707135869.1017094,51200,227.06341552734375
1707135876.3887098,53248,225.4388885498047
1707135913.8543801,63488,269.48565673828125
1707135921.1883812,65536,263.00347900390625
1707135928.6143808,67584,268.587158203125
1707135935.9603803,69632,273.4355163574219
1707135943.2653797,71680,270.40374755859375
1707135958.21338,75776,280.5281677246094
1707135982.9102712,81920,309.2720031738281
1707135990.7899153,83968,289.66583251953125
1707136006.1571977,88064,299.2052917480469
1707136013.9731984,90112,316.7721862792969
1707136021.720714,92160,313.0282897949219
1707136029.619195,94208,316.31976318359375
1707136044.6662369,98304,314.3726806640625
1707136059.717752,102400,323.73822021484375
1707136067.6397517,104448,318.2370300292969
1707136092.1862721,110592,324.2209777832031
1707136100.0708015,112640,331.01995849609375
1707136107.5458014,114688,343.7921142578125
1707136114.9808009,116736,345.0426330566406
1707136122.4227998,118784,345.181884765625
1707136148.0803876,124928,330.11761474609375
1707136157.3753886,126976,326.82635498046875
1707136173.562389,131072,340.811279296875
1707136191.6952798,135168,346.71746826171875
1707136199.4275649,137216,344.76654052734375
1707136207.1305654,139264,351.8324279785156
1707136215.8836045,141312,343.7215881347656
1707136225.018986,143360,341.6091003417969
1707136242.3622744,147456,342.9321594238281
1707136250.9211526,149504,358.443115234375
1707136259.2721517,151552,349.3133850097656
1707136267.4452748,153600,347.40716552734375
1707136283.8756905,157696,356.73291015625
1707136300.6644564,161792,361.66693115234375
1707136308.712778,163840,354.2865905761719
1707136324.0908177,167936,352.3063659667969
1707136347.6028166,174080,362.3775634765625
1707136356.7703347,176128,361.41650390625
1707136365.3725293,178176,352.4251708984375
1707136373.5651467,180224,363.5902404785156
1707136381.993667,182272,354.3273620605469
1707136389.8536644,184320,364.9786071777344
1707136405.5066648,188416,367.2583312988281
1707136413.2266643,190464,368.2953796386719
1707136421.6606646,192512,368.08966064453125
1707136429.8913307,194560,372.1795349121094
1707136469.0861242,204800,382.9861755371094
1707136493.2301269,210944,381.8734130859375
1707136508.820058,215040,360.4828796386719
1707136516.5790586,217088,362.9414978027344
1707136524.5320594,219136,361.5691833496094
1707136580.0612092,233472,368.3810729980469
1707136603.965614,239616,358.96087646484375
1707136621.31377,243712,370.5441589355469
1707136629.1527703,245760,370.3390808105469
1707136636.9187696,247808,375.1814880371094
1707136671.6554642,256000,391.4700927734375
1707136680.666465,258048,391.84783935546875
1707136690.2937257,260096,398.2903137207031
1707136714.6976979,266240,389.6414489746094
1707136723.1326976,268288,379.9914245605469
1707136750.1236775,274432,386.2040100097656
1707136785.932656,282624,387.6521301269531
1707136804.489142,286720,382.267822265625
1707136822.4271388,290816,375.5022888183594
1707136831.5406725,292864,379.7888488769531
