Wall time,Step,Value
1707135713.3201635,8192,24.3799991607666
1707135728.3271637,12288,24.059999465942383
1707135735.5721629,14336,26.979999542236328
1707135750.4351645,18432,29.1299991607666
1707135765.199164,22528,27.110000610351562
1707135772.331165,24576,27.790000915527344
1707135779.9001637,26624,29.690000534057617
1707135787.2176843,28672,34.099998474121094
1707135794.5742662,30720,35.630001068115234
1707135802.9121819,32768,34.310001373291016
1707135810.1631813,34816,35.349998474121094
1707135817.4261818,36864,34.849998474121094
1707135824.9101813,38912,37.810001373291016
1707135832.5251815,40960,43.13999938964844
1707135839.876181,43008,46.310001373291016
1707135854.4981816,47104,44.90999984741211
1707135869.1017094,51200,46.2599983215332
1707135876.387709,53248,45.709999084472656
1707135913.8543801,63488,54.09000015258789
1707135921.1883812,65536,52.880001068115234
1707135928.6143808,67584,54.150001525878906
1707135935.9603803,69632,55.06999969482422
1707135943.2653797,71680,54.75
1707135958.21338,75776,56.5
1707135982.9102712,81920,61.93000030517578
1707135990.7899153,83968,58.13999938964844
1707136006.1571977,88064,60.15999984741211
1707136013.9731984,90112,63.15999984741211
1707136021.720714,92160,62.470001220703125
1707136029.619195,94208,62.93000030517578
1707136044.6662369,98304,62.40999984741211
1707136059.717752,102400,64.38999938964844
1707136067.6397517,104448,63.59000015258789
1707136092.1862721,110592,64.31999969482422
1707136100.0698025,112640,65.66999816894531
1707136107.5458014,114688,68.05000305175781
1707136114.9808009,116736,68.26000213623047
1707136122.4227998,118784,67.97000122070312
1707136148.0803876,124928,65.61000061035156
1707136157.3753886,126976,64.52999877929688
1707136173.562389,131072,67.80999755859375
1707136191.6952798,135168,68.55000305175781
1707136199.4275649,137216,67.61000061035156
1707136207.1305654,139264,69.01000213623047
1707136215.8836045,141312,67.62999725341797
1707136225.018986,143360,67.18000030517578
1707136242.3622744,147456,67.44000244140625
1707136250.9211526,149504,71.2699966430664
1707136259.2721517,151552,69.44999694824219
1707136267.4452748,153600,68.68000030517578
1707136283.8756905,157696,70.05000305175781
1707136300.6644564,161792,71.79000091552734
1707136308.711777,163840,70.23999786376953
1707136324.0908177,167936,69.02999877929688
1707136347.6028166,174080,71.31999969482422
