Wall time,Step,Value
1707135434.025481,116,148.33456420898438
1707135436.7899938,220,140.21170043945312
1707135438.9499946,303,127.83968353271484
1707135441.1199949,387,122.49638366699219
1707135443.536994,479,121.068115234375
1707135445.8259947,564,118.73497009277344
1707135447.844994,640,115.2562255859375
1707135449.6459935,710,111.67686462402344
1707135451.567994,777,108.4317626953125
1707135453.6609955,843,105.69074249267578
1707135455.988996,911,103.64828491210938
1707135458.3615134,980,102.08345794677734
1707135461.1655128,1062,102.11328887939453
1707135463.7675126,1136,101.41559600830078
1707135466.9185133,1221,101.72767639160156
1707135469.715513,1301,101.6770248413086
1707135472.3005128,1376,101.2093276977539
1707135475.6785128,1475,102.58447265625
1707135479.3195136,1578,103.74836730957031
1707135483.7835124,1706,106.61105346679688
1707135489.4255135,1856,110.20391845703125
1707135494.6035125,1981,112.44966888427734
1707135500.6795125,2139,116.10995483398438
1707135506.261513,2296,119.51897430419922
1707135511.566513,2445,122.1987075805664
1707135519.3065124,2651,126.98080444335938
1707135529.7209768,2858,132.45018005371094
1707135542.162336,3089,140.2804718017578
1707135554.0042727,3309,147.48776245117188
1707135565.1429012,3532,154.66342163085938
1707135576.6091633,3776,163.13949584960938
1707135587.9497976,4013,171.92910766601562
1707135600.843291,4277,182.06964111328125
1707135611.4382017,4499,190.22520446777344
1707135626.4277189,4783,201.59689331054688
1707135640.5225368,5057,211.92694091796875
1707135651.0035365,5269,218.751708984375
1707135665.8041914,5558,229.05419921875
1707135684.1761937,5878,241.35203552246094
1707135706.1211646,6190,252.9324951171875
1707135719.7791634,6423,261.41552734375
1707135734.1791635,6673,270.98309326171875
1707135748.287164,6915,278.76995849609375
1707135763.6021655,7184,288.324462890625
1707135778.1291652,7443,295.5789794921875
1707135792.6406834,7709,302.33929443359375
1707135810.0731812,8006,311.47900390625
1707135825.3941808,8284,318.1573486328125
1707135839.5641818,8542,323.93389892578125
1707135857.115182,8866,333.8316345214844
1707135872.8847113,9158,338.628173828125
1707135886.623381,9410,341.1423034667969
1707135903.0213795,9693,343.4813232421875
1707135921.4753792,10033,349.5149230957031
1707135938.0553806,10338,352.98175048828125
1707135954.16438,10634,355.44061279296875
1707135973.0342305,10945,359.4365539550781
1707135990.7309148,11231,360.3573913574219
1707136009.1651998,11552,365.7218933105469
1707136027.1529326,11858,366.6463317871094
1707136040.8012352,12102,366.1246643066406
1707136057.4407527,12397,371.0909423828125
1707136077.190272,12729,372.8941345214844
1707136100.8978012,13109,375.6166076660156
1707136117.4168017,13410,374.6567687988281
1707136138.5467544,13748,379.0567626953125
1707136162.1053884,14100,383.9485778808594
1707136183.1183891,14435,388.897705078125
1707136206.594566,14806,393.5767517089844
1707136226.5531752,15097,395.1369934082031
1707136244.375462,15365,395.3191223144531
1707136269.0755332,15758,399.230712890625
1707136287.5236926,16054,400.63330078125
1707136306.990779,16371,403.9787902832031
1707136323.7348163,16664,402.6051940917969
1707136341.0278158,16957,402.5808410644531
1707136366.735734,17353,409.36297607421875
1707136386.483664,17673,410.9716491699219
1707136403.172664,17960,408.228759765625
1707136421.859664,18268,407.56475830078125
1707136441.2451248,18593,407.86859130859375
1707136464.4851258,18989,411.4997253417969
1707136478.8921258,19234,408.3638610839844
1707136505.426057,19680,414.7518615722656
1707136534.372059,20175,424.2847900390625
1707136560.9977405,20620,434.25311279296875
1707136584.5962088,21026,439.7187194824219
1707136607.3368478,21404,442.9116516113281
1707136631.7077699,21787,444.0018310546875
1707136654.8212926,22149,447.8044128417969
1707136673.909465,22435,446.1552734375
1707136700.548086,22822,448.45660400390625
1707136723.9626973,23201,450.0455627441406
1707136743.4911819,23492,445.4201354980469
1707136766.4122071,23800,446.4722900390625
1707136794.2111757,24226,453.8623962402344
1707136821.0594716,24602,453.16119384765625
1707136844.9981954,24965,455.4241638183594
1707136873.4619803,25355,457.7068176269531
1707136898.5271132,25705,461.1343078613281
1707136919.759157,26016,462.61041259765625
1707136940.6215255,26320,459.1562194824219
1707136958.5860994,26595,457.8061218261719
1707136976.601343,26883,458.91326904296875
1707136996.5533412,27185,460.4122619628906
1707137018.2601395,27482,461.0588073730469
1707137045.8931253,27893,462.4823303222656
1707137072.692098,28312,472.7486572265625
1707137095.400307,28668,466.8920593261719
1707137120.6714587,29092,463.3327941894531
1707137141.0204604,29417,457.30157470703125
1707137165.247846,29803,455.3058166503906
1707137192.7751083,30223,456.5411682128906
1707137218.6784112,30628,456.6162109375
1707137240.0964088,30989,455.1295471191406
1707137267.86213,31427,462.438720703125
1707137296.9851294,31873,463.5796813964844
1707137319.0251284,32248,464.14691162109375
1707137343.368143,32630,468.80133056640625
1707137369.1361432,33077,474.1423034667969
1707137388.0161438,33410,469.62567138671875
1707137410.0031433,33781,469.54193115234375
1707137432.005144,34135,470.1132507324219
1707137458.8542821,34566,473.206787109375
1707137484.4692826,35006,477.1812744140625
1707137505.3202815,35371,477.802978515625
1707137526.870281,35750,479.5044860839844
1707137552.6104128,36183,486.85760498046875
1707137568.8567412,36467,485.3438415527344
1707137588.0104134,36799,485.3252868652344
1707137609.257626,37152,487.6338806152344
1707137628.0956259,37485,483.9195861816406
1707137650.318432,37878,483.61273193359375
1707137676.7039618,38329,489.90936279296875
1707137691.8469613,38596,482.5810852050781
1707137707.9679615,38878,480.7496643066406
1707137729.0159626,39248,481.6778259277344
1707137757.4988296,39662,481.08648681640625
1707137778.3490288,40029,480.451171875
1707137798.782582,40374,482.1049499511719
1707137821.142629,40739,479.4042053222656
1707137842.8483202,41121,477.7238464355469
1707137879.6963484,41629,483.16119384765625
1707137903.383691,41964,481.067626953125
1707137931.0191877,42398,480.78509521484375
1707137956.1341877,42792,484.3553771972656
1707137980.8074203,43222,486.8817138671875
1707138001.2150874,43562,485.52191162109375
1707138023.5880878,43949,483.4873962402344
1707138047.9470866,44375,480.434326171875
1707138072.8530872,44795,483.9918518066406
1707138093.7680864,45159,483.3385925292969
1707138115.0010865,45530,481.153076171875
1707138137.8503711,45912,485.9192199707031
1707138161.5063722,46324,489.9120178222656
1707138191.8863716,46858,498.7747802734375
1707138217.7243714,47283,502.1378173828125
1707138239.5333722,47660,500.9900817871094
1707138265.5850496,48108,499.1968078613281
1707138289.3655663,48524,507.3773498535156
1707138319.289014,49007,517.6773681640625
1707138345.7000146,49454,520.8872680664062
1707138369.6610143,49873,523.2073364257812
1707138389.5720148,50219,522.2939453125
1707138416.9336212,50672,528.1754760742188
1707138447.4831538,51200,535.3677368164062
1707138471.3061535,51585,535.9249267578125
1707138501.8552787,52120,539.2394409179688
1707138531.4033322,52620,547.1083984375
1707138557.6840274,53073,549.3538818359375
1707138585.6931672,53557,553.02197265625
1707138610.286168,53976,554.4989013671875
1707138641.5531664,54519,565.7918701171875
1707138666.9191675,54951,565.7976684570312
1707138694.2752879,55427,570.783935546875
1707138715.2100184,55789,568.443115234375
1707138750.8910177,56400,581.5294189453125
1707138780.2880175,56912,587.240234375
1707138809.4318857,57389,593.4196166992188
1707138836.5269911,57859,598.9093017578125
1707138868.8149917,58404,600.3494873046875
1707138897.0614307,58894,603.2161254882812
1707138922.1924264,59320,605.1472778320312
1707138951.8993711,59828,609.5413208007812
1707138973.3699684,60200,605.9769897460938
1707138994.9160006,60557,599.7642211914062
1707139026.2790022,61101,605.3924560546875
1707139049.9980009,61508,603.6782836914062
1707139074.1270714,61891,604.4481201171875
1707139095.6650717,62266,599.8807983398438
1707139127.768459,62795,600.6488037109375
1707139157.1604962,63306,606.721435546875
1707139182.3590658,63737,599.7296142578125
1707139206.904587,64143,596.384033203125
1707139243.0565872,64774,604.009033203125
1707139273.0705886,65277,605.72119140625
1707139299.8005881,65738,605.5654907226562
1707139336.8551164,66355,608.2662963867188
1707139367.7581182,66885,614.86962890625
1707139398.9972653,67412,616.1615600585938
1707139434.4550004,68029,628.5010986328125
1707139460.7850013,68466,620.4821166992188
1707139488.8220012,68953,618.9107666015625
1707139525.3360016,69561,623.9639282226562
1707139550.8030028,70004,621.2066040039062
1707139582.0256424,70530,619.2543334960938
1707139617.0536435,71136,627.5197143554688
1707139643.386406,71583,628.0158081054688
1707139670.505952,72042,625.1780395507812
1707139697.2784708,72506,631.6245727539062
1707139725.8154178,72988,636.6439819335938
1707139760.6380947,73587,638.72119140625
1707139794.0620947,74155,647.8545532226562
1707139819.688615,74600,652.017333984375
1707139844.306614,75014,652.9931640625
1707139872.4989755,75498,650.500732421875
1707139900.489973,75981,648.6028442382812
1707139948.7430532,76581,656.990966796875
1707139975.1870182,76990,656.6196899414062
1707140004.3950112,77466,650.45751953125
1707140026.2220109,77845,644.0322265625
1707140048.200153,78213,641.630126953125
1707140074.584072,78629,632.6189575195312
1707140104.6849499,79094,630.3836059570312
1707140139.3115537,79584,629.8392944335938
1707140173.485153,80154,628.6790161132812
1707140200.9793885,80623,629.5635375976562
1707140225.261628,81034,626.1012573242188
1707140254.6550136,81513,621.8142700195312
1707140302.1015291,82330,641.0264892578125
1707140336.5885286,82897,643.5250244140625
1707140365.879052,83400,637.0950927734375
1707140397.1329715,83904,639.9561767578125
1707140433.584268,84533,648.5660400390625
1707140489.6522667,85480,669.9852905273438
1707140523.6892672,86051,675.0076293945312
1707140560.6809132,86683,677.3270874023438
1707140618.0100849,87363,683.2055053710938
1707140662.2985725,88074,695.9229736328125
1707140701.8104134,88742,711.8982543945312
1707140732.3284109,89257,714.6576538085938
1707140770.4084117,89897,722.863037109375
1707140801.117412,90428,718.8181762695312
1707140843.6394498,91104,732.5321044921875
1707140901.5849466,91860,747.2959594726562
1707140942.795203,92452,759.6156005859375
1707140986.570204,93046,770.1539916992188
1707141024.2542024,93591,774.2811279296875
1707141115.5609825,94851,815.0463256835938
1707141143.9479816,95250,808.8414306640625
1707141201.4733868,96041,818.6173706054688
1707141239.7883854,96556,819.812744140625
1707141309.1363785,97516,850.2928466796875
1707141384.1118424,98576,879.1819458007812
1707141451.4923582,99523,886.4813232421875
1707141517.903076,100440,904.5935668945312
1707141554.3519347,100949,905.093994140625
1707141605.7781098,101673,916.3804931640625
1707141667.8188653,102535,928.6345825195312
1707141724.0564907,103305,920.5228881835938
1707141772.9639444,103978,926.24072265625
1707141818.4298978,104623,926.8247680664062
1707141880.6509004,105507,935.390625
1707141938.0108628,106276,938.5722045898438
1707141975.3970096,106801,928.6177368164062
1707142019.4127588,107417,930.816650390625
1707142110.5479465,108692,962.9326171875
1707142172.0864213,109553,980.32421875
1707142214.814846,110149,973.8213500976562
1707142254.4373162,110687,960.2976684570312
1707142304.7482083,111368,962.1797485351562
1707142387.6863844,112509,990.7973022460938
1707142457.7389634,113469,1012.7706298828125
1707142542.747155,114661,1007.174560546875
1707142615.6521974,115668,1039.3265380859375
1707142686.6333764,116661,1050.4422607421875
1707142718.7403793,117117,1049.9537353515625
1707142757.4510267,117653,1026.856201171875
1707142804.4108405,118264,1003.8291015625
1707142876.035109,119099,997.4893798828125
1707142935.6673007,119860,990.78466796875
1707143010.0541391,120574,1002.7286376953125
1707143091.672315,121447,1012.430908203125
1707143250.3732526,123012,1052.384765625
1707143307.1867487,123628,1046.0758056640625
1707143352.388279,124246,1043.243896484375
1707143402.7997646,124924,1044.94580078125
1707143469.362731,125770,1042.927490234375
1707143531.188399,126539,1042.6553955078125
