Wall time,Step,Value
1706876731.5256374,88,22.0
1706876733.5666397,170,21.25
1706876735.828637,250,20.83333396911621
1706876738.5236382,343,21.4375
1706876741.2946362,442,22.100000381469727
1706876744.067637,541,22.54166603088379
1706876746.3736386,625,22.321428298950195
1706876748.2886372,695,21.71875
1706876750.2626374,764,21.22222137451172
1706876752.6706378,840,21.0
1706876755.4996376,916,20.81818199157715
1706876757.951637,994,20.70833396911621
1706876759.9106371,1059,20.365385055541992
1706876761.9876366,1129,20.160715103149414
1706876763.9726384,1194,19.899999618530273
1706876765.8427973,1258,19.65625
1706876767.8017972,1324,19.47058868408203
1706876769.6287963,1389,19.29166603088379
1706876771.7307975,1454,19.13157844543457
1706876773.8097997,1519,18.987499237060547
1706876776.0857973,1586,18.880952835083008
1706876778.345799,1651,18.761363983154297
1706876781.208797,1730,18.80434799194336
1706876784.3257973,1812,18.875
1706876787.5047982,1900,19.0
1706876791.0647984,1999,19.110000610351562
1706876795.7664957,2113,19.43000030517578
1706876801.2357554,2240,19.899999618530273
1706876808.853755,2412,20.690000534057617
1706876816.8318079,2579,21.3700008392334
1706876826.194842,2783,22.420000076293945
1706876835.592841,3005,23.799999237060547
1706876845.1548417,3228,25.329999923706055
1706876855.6578443,3469,27.049999237060547
1706876864.1638412,3705,28.649999618530273
1706876875.4338412,3986,30.700000762939453
1706876883.9828422,4204,32.099998474121094
1706876894.156843,4465,34.060001373291016
1706876903.8388412,4714,35.849998474121094
1706876914.283842,4998,38.040000915527344
1706876923.5448434,5244,39.86000061035156
1706876933.7868412,5519,41.95000076293945
1706876943.4838412,5797,44.08000183105469
1706876953.3488407,6070,46.15999984741211
1706876963.9523592,6362,48.43000030517578
1706876976.4313586,6711,51.25
1706876985.7287304,6968,53.16999816894531
1706876997.3033237,7265,55.349998474121094
1706877010.2503204,7624,58.119998931884766
1706877020.690321,7908,60.08000183105469
1706877031.4008415,8209,62.099998474121094
1706877043.2598417,8519,64.05999755859375
1706877053.5496309,8795,65.55000305175781
1706877065.2676303,9083,66.70999908447266
1706877077.6256304,9394,68.1500015258789
1706877089.655727,9676,68.93000030517578
1706877102.936726,9991,69.86000061035156
1706877117.3758018,10331,71.02999877929688
1706877131.3087301,10664,71.94999694824219
1706877143.4697225,10953,72.4800033569336
1706877154.223722,11196,72.0999984741211
1706877166.5058215,11498,72.94000244140625
