Wall time,Step,Value
1706876731.5256374,88,110.89788818359375
1706876733.5666397,170,106.94149780273438
1706876735.828637,250,104.86590576171875
1706876738.5236382,343,108.67716979980469
1706876741.2946362,442,111.65757751464844
1706876744.067637,541,114.07821655273438
1706876746.3736386,625,112.74996948242188
1706876748.2886372,695,109.41030883789062
1706876750.2626374,764,106.6957015991211
1706876752.6706378,840,105.48368072509766
1706876755.4996376,916,104.54351806640625
1706876757.951637,994,104.01167297363281
1706876759.9106371,1059,102.13671875
1706876761.9876366,1129,101.04041290283203
1706876763.9726384,1194,99.60675811767578
1706876765.8427973,1258,98.27828216552734
1706876767.8017972,1324,97.24739074707031
1706876769.6287963,1389,96.26251220703125
1706876771.7307975,1454,95.38531494140625
1706876773.8097997,1519,94.59951782226562
1706876776.0857973,1586,94.0011215209961
1706876778.345799,1651,93.35172271728516
1706876781.208797,1730,93.38685607910156
1706876784.3257973,1812,93.70600891113281
1706876787.5047982,1900,94.24334716796875
1706876791.0647984,1999,94.66291046142578
1706876795.7675085,2113,95.94619750976562
1706876801.2357554,2240,98.20990753173828
1706876808.853755,2412,102.19200897216797
1706876816.8318079,2579,105.9605941772461
1706876826.194842,2783,111.27694702148438
1706876835.592841,3005,118.80561065673828
1706876845.1548417,3228,127.69284057617188
1706876855.6578443,3469,137.15467834472656
1706876864.1648414,3705,146.1026611328125
1706876875.4338412,3986,156.54571533203125
1706876883.9828422,4204,164.0343475341797
1706876894.156843,4465,174.5242462158203
1706876903.8388412,4714,184.39947509765625
1706876914.283842,4998,196.2128448486328
1706876923.5448434,5244,206.29344177246094
1706876933.7868412,5519,217.39352416992188
1706876943.4838412,5797,229.12095642089844
1706876953.3488407,6070,240.1682586669922
1706876963.9523592,6362,252.27008056640625
1706876976.4323592,6711,267.17047119140625
1706876985.7287304,6968,277.3144836425781
1706876997.3033237,7265,288.0051574707031
1706877010.2503204,7624,302.2258605957031
1706877020.690321,7908,311.95538330078125
1706877031.4008415,8209,323.1039123535156
1706877043.2598417,8519,333.1177673339844
1706877053.5496309,8795,340.96429443359375
1706877065.2676303,9083,346.3153991699219
1706877077.6256304,9394,353.1954040527344
1706877089.655727,9676,357.40869140625
1706877102.936726,9991,361.1736145019531
1706877117.3758018,10331,366.0528564453125
1706877131.3087301,10664,369.8572998046875
1706877143.4697225,10953,372.216796875
1706877154.223722,11196,370.42626953125
1706877166.5058215,11498,375.08612060546875
1706877178.5008218,11822,377.90643310546875
1706877186.6778216,12043,376.5599060058594
1706877195.634822,12286,374.75909423828125
1706877203.7988234,12507,373.5397033691406
1706877215.3328702,12766,373.2522277832031
1706877224.4899156,12986,370.12115478515625
1706877236.1179159,13310,373.07171630859375
1706877244.6139154,13544,369.32720947265625
1706877253.599915,13804,363.2774658203125
1706877265.2759156,14132,366.0386047363281
1706877276.794915,14455,367.474853515625
1706877286.819915,14731,362.36041259765625
1706877298.5309145,15060,365.1315612792969
1706877308.0629156,15333,363.72235107421875
1706877318.1289163,15618,363.1520690917969
1706877328.3799174,15877,362.6791076660156
1706877341.5569174,16182,364.5499267578125
1706877351.5039158,16379,359.30865478515625
1706877362.244917,16622,357.3726501464844
1706877373.4199152,16908,357.18023681640625
1706877384.4859273,17186,354.8492431640625
1706877396.7199159,17491,352.9227294921875
1706877411.8609154,17856,354.61859130859375
1706877423.9489152,18164,357.9190979003906
1706877434.8769155,18440,354.5963439941406
1706877446.015736,18722,352.7727966308594
1706877457.5402563,19027,357.12060546875
1706877469.1602554,19353,360.25506591796875
1706877481.2342556,19682,364.9368896484375
1706877493.3162553,20018,368.7213134765625
1706877502.1362555,20266,370.4685974121094
1706877511.9652557,20541,367.6583251953125
1706877522.851256,20848,371.02593994140625
1706877535.3572571,21200,376.4721374511719
1706877550.1117713,21562,378.82098388671875
1706877560.798773,21827,375.6954040527344
1706877573.6097703,22143,378.22552490234375
1706877589.1152897,22528,381.4443359375
1706877606.3060408,22849,382.83746337890625
1706877618.8580406,23162,383.1415710449219
1706877637.0060437,23577,389.91534423828125
