Wall time,Step,Value
1707036191.0250704,394,78.79664611816406
1707036201.3628998,1002,74.46199798583984
1707036204.1821978,1183,73.95795440673828
1707036209.8553545,1547,73.41754913330078
1707036225.7613556,2527,72.0713119506836
1707036227.7149217,2649,72.117919921875
1707036229.6353767,2769,72.07302856445312
1707036230.6703787,2829,71.9794692993164
1707036232.690374,2950,71.98223114013672
1707036238.8020346,3311,71.7611312866211
1707036241.7160335,3492,71.62321472167969
1707036253.5360348,4035,71.30269622802734
1707036262.027035,4397,71.24832916259766
1707036263.580036,4457,71.2467269897461
1707036265.0510354,4518,71.2454833984375
1707036266.549035,4578,71.2464599609375
1707036275.8430355,4882,71.38629913330078
1707036287.4620357,5364,71.38446807861328
1707036297.5895462,5788,71.44278717041016
1707036309.6947339,6273,71.54212188720703
1707036314.010733,6455,71.55252838134766
1707036315.3757343,6516,71.6036605834961
1707036325.1009026,6939,71.61345672607422
1707036332.183902,7240,71.5105209350586
1707036343.2649028,7725,71.49259948730469
1707036348.8199022,7967,71.49102020263672
1707036361.4419017,8513,71.56475067138672
1707036365.5089023,8694,71.56019592285156
1707036377.2884235,9176,71.4198226928711
1707036384.5244234,9478,71.41496276855469
1707036388.8322706,9660,71.39973449707031
1707036401.82727,10205,71.41912841796875
1707036403.2902708,10266,71.46520233154297
1707036416.1442695,10811,71.57610321044922
1707036417.5292697,10871,71.57223510742188
1707036424.9982705,11173,71.54481506347656
1707036428.0482712,11295,71.5448226928711
1707036429.4732714,11355,71.54155731201172
1707036435.1972697,11596,71.53352355957031
1707036447.1032703,12079,71.4449234008789
1707036458.9757886,12564,71.44243621826172
1707036460.4117885,12624,71.44087982177734
1707036461.8777893,12685,71.48747253417969
1707036467.7837598,12928,71.53673553466797
1707036483.90276,13591,71.48391723632812
1707036492.677759,13956,71.53463745117188
1707036500.0537605,14260,71.62230682373047
1707036504.556761,14443,71.62257385253906
1707036523.08376,15171,71.8639144897461
1707036532.0347588,15537,71.91748809814453
1707036539.44976,15839,71.73430633544922
1707036544.0527596,16020,71.68985748291016
1707036549.9407597,16262,71.63280487060547
1707036555.86176,16504,71.58634185791016
1707036558.8647602,16627,71.71491241455078
1707036588.3551786,17785,72.00071716308594
1707036595.8081782,18089,72.0083236694336
1707036597.2961798,18150,72.0123291015625
1707036604.946179,18452,72.05008697509766
1707036610.8721783,18693,71.95484924316406
1707036612.3631783,18753,71.80976104736328
1707036615.3591788,18874,71.66539764404297
1707036627.8360748,19356,71.37646484375
1707036629.322075,19416,71.33301544189453
1707036638.664594,19778,71.23731994628906
1707036640.308592,19838,71.19217681884766
1707036642.1895926,19899,71.2419204711914
1707036646.7235916,20082,71.38774108886719
1707036660.6225922,20624,71.29487609863281
1707036672.6161087,21106,71.39633178710938
1707036697.2931082,22078,71.58757019042969
1707036703.329109,22320,71.6814956665039
1707036713.2991076,22683,71.6324234008789
